瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥绊扁柯(∑C),乞闭 惑措嚼档(%)
143,措备,2023-01-17,-.3,3.4,56.9
143,措备,2023-01-18,.6,4.9,72.3
143,措备,2023-01-19,.5,6.5,72.8
143,措备,2023-01-20,.4,4.6,56.3
143,措备,2023-01-21,-2.1,3.9,50.8
143,措备,2023-01-22,-.5,4.6,59
143,措备,2023-01-23,2.9,9.5,63.1
143,措备,2023-01-24,-8.3,1.6,50.6
143,措备,2023-01-25,-8.9,-2.8,45.8
143,措备,2023-01-26,-4.1,2.2,57.8
143,措备,2023-01-27,-3,.3,40.4
143,措备,2023-01-28,-3.6,1.1,40
143,措备,2023-01-29,.8,6.4,50.9
143,措备,2023-01-30,1.3,5.8,31.9
143,措备,2023-01-31,1.7,11.3,39
143,措备,2023-02-01,3.8,13.6,43.8
143,措备,2023-02-02,1.3,6.6,39
143,措备,2023-02-03,2.4,8.7,32.4
143,措备,2023-02-04,1.6,7.2,41.4
143,措备,2023-02-05,1.6,10.2,46
143,措备,2023-02-06,4.2,13.5,40.6
143,措备,2023-02-07,5.3,13.5,57.3
143,措备,2023-02-08,4.9,11.7,51.3
143,措备,2023-02-09,3.9,9.5,57
143,措备,2023-02-10,4.6,7.8,80.8
143,措备,2023-02-11,3.6,10.6,79.5
143,措备,2023-02-12,4.8,9.2,75.1
143,措备,2023-02-13,6.1,7.9,73.5
143,措备,2023-02-14,4.6,9.9,64
143,措备,2023-02-15,2.8,5.7,71
143,措备,2023-02-16,4.7,11.2,66.3
143,措备,2023-02-17,4.4,7.8,62.3
143,措备,2023-02-18,6.9,8.5,66.6
143,措备,2023-02-19,7.2,11.3,50.3
143,措备,2023-02-20,2.6,7.4,34.1
143,措备,2023-02-21,1.3,6.8,38.4
143,措备,2023-02-22,3.8,11.1,52.9
143,措备,2023-02-23,7.8,12.8,39.3
143,措备,2023-02-24,7.4,12.5,34
143,措备,2023-02-25,3.8,9.2,33.5
143,措备,2023-02-26,3.7,12.3,33.6
143,措备,2023-02-27,6.2,16.9,34.8
143,措备,2023-02-28,8.8,18.1,40.9
143,措备,2023-03-01,8.4,14.6,52.5
143,措备,2023-03-02,4.6,9.4,22.6
143,措备,2023-03-03,7.5,15,26.9
143,措备,2023-03-04,8,15.6,51.1
143,措备,2023-03-05,8.9,17.2,56.1
143,措备,2023-03-06,10.5,19.3,43.8
143,措备,2023-03-07,13.2,23.3,38.8
143,措备,2023-03-08,14,22.8,40.4
143,措备,2023-03-09,16,23.6,47.5
143,措备,2023-03-10,14.9,23.8,47.4
143,措备,2023-03-11,16.7,24.6,44.6
143,措备,2023-03-12,9.9,19,63.5
143,措备,2023-03-13,5.2,11.4,29.3
143,措备,2023-03-14,9.7,18.6,40.1
143,措备,2023-03-15,13.8,22.5,53.6
143,措备,2023-03-16,10.5,15.4,25.1
143,措备,2023-03-17,9.5,13.2,45.3
143,措备,2023-03-18,11.8,17.9,38
143,措备,2023-03-19,11.4,19.3,31.1
143,措备,2023-03-20,12.3,20.6,39.5
143,措备,2023-03-21,15.3,22.8,43.1
143,措备,2023-03-22,15.9,22.3,70
143,措备,2023-03-23,15.2,16.4,95.4
143,措备,2023-03-24,12.6,15.3,71.8
143,措备,2023-03-25,10.4,12.4,65
143,措备,2023-03-26,11.7,18.4,
143,措备,2023-03-27,9.7,16.7,30.1
143,措备,2023-03-28,11.4,19.4,44.1
143,措备,2023-03-29,13.3,21.8,45
143,措备,2023-03-30,15.6,24.1,38
143,措备,2023-03-31,16.4,25.6,36.9
143,措备,2023-04-01,15,23,54.5
143,措备,2023-04-02,13.6,19.6,58.4
143,措备,2023-04-03,13.3,19.6,57
143,措备,2023-04-04,15.1,22.8,65.4
143,措备,2023-04-05,15.6,17.2,86.6
143,措备,2023-04-06,14,18.6,68.1
143,措备,2023-04-07,12.4,19.4,47.4
143,措备,2023-04-08,10.7,16.8,28.8
143,措备,2023-04-09,13.7,21.7,28.9
143,措备,2023-04-10,14.5,23.7,41.4
143,措备,2023-04-11,17.1,23.4,58.1
143,措备,2023-04-12,14.9,20.2,18.1
143,措备,2023-04-13,15.8,25.6,25.9
143,措备,2023-04-14,15.8,20.7,50.9
143,措备,2023-04-15,13.2,17,79.3
143,措备,2023-04-16,12.3,18.9,62.3
143,措备,2023-04-17,14.3,22.6,47.4
143,措备,2023-04-18,16.6,20.7,72.1
143,措备,2023-04-19,19.3,24.4,70.5
143,措备,2023-04-20,23.1,29.6,60.8
143,措备,2023-04-21,16.5,21.7,48.9
143,措备,2023-04-22,13.7,18.2,46
143,措备,2023-04-23,13.5,18.5,52.8
143,措备,2023-04-24,13,16.3,53.5
143,措备,2023-04-25,9.4,11.4,84
143,措备,2023-04-26,12.8,19.5,57.6
143,措备,2023-04-27,14.8,24.4,56.9
143,措备,2023-04-28,17.7,26.3,54.3
143,措备,2023-04-29,16.9,21.7,78.8
143,措备,2023-04-30,16.7,23.7,38
143,措备,2023-05-01,16.5,22.5,39.1
143,措备,2023-05-02,17.1,25.9,46.6
143,措备,2023-05-03,18.5,25.5,50.5
143,措备,2023-05-04,18.8,22.9,68
143,措备,2023-05-05,19,20.8,93.8
143,措备,2023-05-06,13.7,19.5,93.4
143,措备,2023-05-07,11.4,13.6,81.8
143,措备,2023-05-08,13.7,21.1,55.9
143,措备,2023-05-09,18.5,27.2,44.8
143,措备,2023-05-10,19.2,27.5,44.3
143,措备,2023-05-11,18.1,23.8,57.8
143,措备,2023-05-12,18.8,26.4,48.4
143,措备,2023-05-13,19.4,24.5,62.1
143,措备,2023-05-14,20.4,27.8,55.6
143,措备,2023-05-15,21.8,29.6,53.3
143,措备,2023-05-16,24.6,33.6,52
143,措备,2023-05-17,24.4,32.7,49.5
143,措备,2023-05-18,18.6,21.4,81.6
143,措备,2023-05-19,18.3,22.3,78.6
143,措备,2023-05-20,20.9,28.8,63.5
143,措备,2023-05-21,22.7,30.2,55
143,措备,2023-05-22,17,20.3,67
143,措备,2023-05-23,18.4,27.3,56
143,措备,2023-05-24,19.6,26,52.4
143,措备,2023-05-25,21.3,28.1,46.6
143,措备,2023-05-26,22,28.2,49.8
143,措备,2023-05-27,23.2,26.9,64.8
143,措备,2023-05-28,21.7,23.3,86.6
143,措备,2023-05-29,20.1,21.8,97.3
143,措备,2023-05-30,19.5,21.9,81.5
143,措备,2023-05-31,20.5,25.5,60.3
143,措备,2023-06-01,18.6,21.1,77
143,措备,2023-06-02,23.7,30.3,60.9
143,措备,2023-06-03,23.1,29.4,50.1
143,措备,2023-06-04,23.9,29.9,40.5
143,措备,2023-06-05,23.8,28.7,48.1
143,措备,2023-06-06,24.3,30.1,50.4
143,措备,2023-06-07,24.1,29.4,58.1
143,措备,2023-06-08,24.1,29.3,57.8
143,措备,2023-06-09,24.6,31,50.4
143,措备,2023-06-10,24.5,31.5,61
143,措备,2023-06-11,24.6,30.6,66.5
143,措备,2023-06-12,23.3,29.1,73.4
143,措备,2023-06-13,23.8,30.4,68.1
143,措备,2023-06-14,21.2,28.7,73.8
143,措备,2023-06-15,20.9,28.7,74
143,措备,2023-06-16,25.3,32.5,60.9
143,措备,2023-06-17,27.6,34.2,53.5
143,措备,2023-06-18,26.9,33.1,52.6
143,措备,2023-06-19,24.4,30.2,62.1
143,措备,2023-06-20,23,28.3,66.4
143,措备,2023-06-21,21.4,23.9,89.9
143,措备,2023-06-22,24.6,29.1,65.8
143,措备,2023-06-23,24.8,31,64.9
143,措备,2023-06-24,24.5,30.8,66
143,措备,2023-06-25,24.2,30.6,73.9
143,措备,2023-06-26,24.1,27.3,89.5
143,措备,2023-06-27,27.8,33.8,71.3
143,措备,2023-06-28,24.5,30.2,78.4
143,措备,2023-06-29,25.4,28.7,86.1
143,措备,2023-06-30,24,25.7,92.4
143,措备,2023-07-01,25.8,31.3,76.1
143,措备,2023-07-02,28.1,33.5,69
143,措备,2023-07-03,27.1,32.5,71.5
143,措备,2023-07-04,24.9,29,84.8
143,措备,2023-07-05,27.5,32.6,67.9
143,措备,2023-07-06,27.5,34.4,62.3
143,措备,2023-07-07,21.9,25.7,86.8
143,措备,2023-07-08,23.1,27.2,84.5
143,措备,2023-07-09,26.6,31.2,78
143,措备,2023-07-10,28.3,33.8,74.6
143,措备,2023-07-11,24.8,30,89.5
143,措备,2023-07-12,27.3,32.4,79.8
143,措备,2023-07-13,26.5,27.4,85.9
143,措备,2023-07-14,25.6,27.8,88.9
143,措备,2023-07-15,27,29.9,81.3
143,措备,2023-07-16,24.4,27.8,91.6
143,措备,2023-07-17,26.7,32.4,84.6
143,措备,2023-07-18,23.7,24.8,96.4
143,措备,2023-07-19,25.7,30.3,78.5
143,措备,2023-07-20,27.6,33,73.6
143,措备,2023-07-21,26.7,31.4,78.5
143,措备,2023-07-22,25.4,28.1,77.3
143,措备,2023-07-23,27.5,30.2,75.9
143,措备,2023-07-24,26.6,30.5,85.4
143,措备,2023-07-25,27.3,32.2,78.1
143,措备,2023-07-26,27.2,33.1,78.3
143,措备,2023-07-27,27.9,32.9,76
143,措备,2023-07-28,29.4,34.5,71.5
143,措备,2023-07-29,30.1,35.3,65.5
143,措备,2023-07-30,29.8,35.5,65.4
143,措备,2023-07-31,29.6,34.4,65.9
143,措备,2023-08-01,29.7,34.8,64.8
143,措备,2023-08-02,30,34.7,64.1
143,措备,2023-08-03,31.5,37.7,62.1
143,措备,2023-08-04,30.5,34.7,66
143,措备,2023-08-05,31.5,37.2,64.3
143,措备,2023-08-06,30.4,35.6,67.5
143,措备,2023-08-07,29.5,34.6,69.6
143,措备,2023-08-08,28.4,33.2,72.8
143,措备,2023-08-09,25.4,26.8,89.4
143,措备,2023-08-10,25.1,26.6,83.5
143,措备,2023-08-11,27.5,32.5,66.8
143,措备,2023-08-12,27.1,31.4,71.8
143,措备,2023-08-13,27.2,32.6,73.4
143,措备,2023-08-14,26.8,31.5,74.3
143,措备,2023-08-15,27.5,34,70.8
143,措备,2023-08-16,27,33.3,74.6
143,措备,2023-08-17,25.9,28.8,78.6
143,措备,2023-08-18,25.7,28.8,84
143,措备,2023-08-19,27.3,31.7,82
143,措备,2023-08-20,27.3,33.5,84.9
143,措备,2023-08-21,28.9,33.7,74.4
143,措备,2023-08-22,28.8,34,72.3
143,措备,2023-08-23,28.6,34,72.3
143,措备,2023-08-24,25,29.4,91.5
143,措备,2023-08-25,27.4,32.4,70.5
143,措备,2023-08-26,26.6,32.8,68.4
143,措备,2023-08-27,25.5,30.9,78.6
143,措备,2023-08-28,25.5,27.9,80.5
143,措备,2023-08-29,25.7,28,88.6
143,措备,2023-08-30,24.7,25.9,95
143,措备,2023-08-31,23.3,25.7,89.8
143,措备,2023-09-01,25.8,30.2,76.6
143,措备,2023-09-02,24.9,28.9,79.8
143,措备,2023-09-03,26.6,31.8,76.4
143,措备,2023-09-04,26.4,30.6,76.8
143,措备,2023-09-05,26.1,30.6,65.5
143,措备,2023-09-06,25.2,30.9,69.3
143,措备,2023-09-07,23.6,28.9,67.3
143,措备,2023-09-08,23.3,29,67.5
143,措备,2023-09-09,23.4,29.5,68.1
143,措备,2023-09-10,24,30.9,69.8
143,措备,2023-09-11,25.6,31.4,68.9
143,措备,2023-09-12,26.1,30.6,74.6
143,措备,2023-09-13,24.7,28.4,84.1
143,措备,2023-09-14,22.6,24.5,89.5
143,措备,2023-09-15,22.8,24.9,92.3
143,措备,2023-09-16,23.1,24.5,94.6
143,措备,2023-09-17,24.6,27.9,87
143,措备,2023-09-18,26.1,32.8,76.8
143,措备,2023-09-19,25.2,29.5,71.4
143,措备,2023-09-20,22,24.9,89.4
143,措备,2023-09-21,19.5,21.2,91
143,措备,2023-09-22,21.1,26.5,73.1
143,措备,2023-09-23,19.9,25.3,74
143,措备,2023-09-24,20.4,25.3,66.3
143,措备,2023-09-25,21.1,24.9,78.4
143,措备,2023-09-26,20.8,21.7,95
143,措备,2023-09-27,23.8,29.2,79.6
143,措备,2023-09-28,23.6,28.8,69.8
143,措备,2023-09-29,21.8,26.8,74.6
143,措备,2023-09-30,20,25.1,71.6
143,措备,2023-10-01,19.2,24.4,59.1
143,措备,2023-10-02,17.6,24.3,62.3
143,措备,2023-10-03,16.1,20.5,81.6
143,措备,2023-10-04,19.1,24.8,69.8
143,措备,2023-10-05,16.7,21.2,38.6
143,措备,2023-10-06,16.5,23.2,53.5
143,措备,2023-10-07,17.1,21.7,68.5
143,措备,2023-10-08,17.3,20.5,70.8
143,措备,2023-10-09,18.3,22.8,73.1
143,措备,2023-10-10,17.6,23,69
143,措备,2023-10-11,16.2,23,67.9
143,措备,2023-10-12,16,23.8,66.4
143,措备,2023-10-13,17.7,23.2,68
143,措备,2023-10-14,17.1,24,76.3
143,措备,2023-10-15,16.6,22.4,68.5
143,措备,2023-10-16,16,21.8,64
143,措备,2023-10-17,15,22.6,52.5
143,措备,2023-10-18,15.1,24.8,63.8
143,措备,2023-10-19,16.4,22.7,71
143,措备,2023-10-20,13.8,17.9,54.3
143,措备,2023-10-21,12.1,18.6,53.3
143,措备,2023-10-22,12.6,19.7,60.4
143,措备,2023-10-23,14.2,21.8,70.1
143,措备,2023-10-24,14.7,23,69
143,措备,2023-10-25,15.9,24.2,71.4
143,措备,2023-10-26,16.2,24,75.3
143,措备,2023-10-27,14.7,19.5,73.4
143,措备,2023-10-28,13.9,21,69.9
143,措备,2023-10-29,13.7,21.8,70.4
143,措备,2023-10-30,14.5,23.1,70
143,措备,2023-10-31,14.9,24.8,64.1
143,措备,2023-11-01,15.7,24.3,68.1
143,措备,2023-11-02,17.7,27.3,72.1
143,措备,2023-11-03,18.6,26.6,65.4
143,措备,2023-11-04,18.4,23.7,75.8
143,措备,2023-11-05,19.8,23.3,77.9
143,措备,2023-11-06,18.4,22.4,59.5
143,措备,2023-11-07,11.4,15.7,41.1
143,措备,2023-11-08,9.5,19,58.5
143,措备,2023-11-09,13.7,20.9,71
143,措备,2023-11-10,10.3,15.4,49.9
143,措备,2023-11-11,5.9,10.7,44.8
143,措备,2023-11-12,4.8,8.8,48.3
143,措备,2023-11-13,5.3,10.2,41.1
143,措备,2023-11-14,7.3,12.5,55.1
143,措备,2023-11-15,7.4,14.7,63.6
143,措备,2023-11-16,5.5,9.7,85.5
143,措备,2023-11-17,6,10.7,59
143,措备,2023-11-18,3.4,8,57.9
143,措备,2023-11-19,8.7,15,57.3
143,措备,2023-11-20,8.5,15.7,45.9
143,措备,2023-11-21,7.3,16.6,59.1
143,措备,2023-11-22,9,18.1,67.4
143,措备,2023-11-23,13.6,21.6,54.1
143,措备,2023-11-24,3.9,9.4,36.6
143,措备,2023-11-25,1.3,7.6,31
143,措备,2023-11-26,4.8,10.4,45.3
143,措备,2023-11-27,8.2,13.9,71.4
143,措备,2023-11-28,6.2,9.4,47
143,措备,2023-11-29,5,7.9,57
143,措备,2023-11-30,.2,3.4,41.8
143,措备,2023-12-01,1.2,5.5,47.4
143,措备,2023-12-02,3.9,10.2,55.5
143,措备,2023-12-03,4.5,10.5,47.3
143,措备,2023-12-04,3.8,12.1,51.9
143,措备,2023-12-05,5.5,14.1,51.5
143,措备,2023-12-06,5.7,11.3,68.1
143,措备,2023-12-07,7.6,13.4,40.4
143,措备,2023-12-08,9.2,19.8,64.5
143,措备,2023-12-09,12.1,20,76.4
143,措备,2023-12-10,11.2,17.1,76.6
143,措备,2023-12-11,12.4,13.8,88.6
143,措备,2023-12-12,9.2,12,72
143,措备,2023-12-13,8,12.9,76.4
143,措备,2023-12-14,9.2,10.9,88.5
143,措备,2023-12-15,8.6,10.5,94.3
143,措备,2023-12-16,2.4,7.6,59
143,措备,2023-12-17,-5.1,-1.4,43.8
143,措备,2023-12-18,-2.8,0,43.1
143,措备,2023-12-19,.3,3.6,39.4
143,措备,2023-12-20,-2.3,.6,59.9
143,措备,2023-12-21,-6.4,-2.6,46.5
143,措备,2023-12-22,-6.4,-2.8,44.4
143,措备,2023-12-23,-3.1,2,51.3
143,措备,2023-12-24,-1.3,4.7,65.4
143,措备,2023-12-25,.2,5.6,64.9
143,措备,2023-12-26,1.8,9.6,67.4
143,措备,2023-12-27,3.8,11.3,63.1
143,措备,2023-12-28,3.5,10.6,63.1
143,措备,2023-12-29,3.1,9.5,65.8
143,措备,2023-12-30,2.9,7.7,75.8
143,措备,2023-12-31,4.6,7.9,80.1
143,措备,2024-01-01,3.9,10.2,74.9
143,措备,2024-01-02,6.1,10.6,64
143,措备,2024-01-03,4.1,7.1,70.3
143,措备,2024-01-04,3,9.2,54.6
143,措备,2024-01-05,4.6,12.5,68
143,措备,2024-01-06,3.7,9,50.5
143,措备,2024-01-07,.5,2.8,44
143,措备,2024-01-08,-1.6,4.9,40.9
143,措备,2024-01-09,.2,5.7,60.1
143,措备,2024-01-10,2.8,7.4,77.6
143,措备,2024-01-11,1.7,7.3,66.9
143,措备,2024-01-12,3.7,10.3,50.3
143,措备,2024-01-13,2.9,8.7,35.6
143,措备,2024-01-14,4.9,14.6,61.4
143,措备,2024-01-15,2.1,6.5,40.1
143,措备,2024-01-16,1,7.8,42.9
143,措备,2024-01-17,3.3,6.7,68.8
143,措备,2024-01-18,6.3,7.3,83.1
143,措备,2024-01-19,6,7.2,70.6
143,措备,2024-01-20,5.4,7.4,86.6
143,措备,2024-01-21,5.5,8.3,82.9
143,措备,2024-01-22,-1.5,4.5,53.6
143,措备,2024-01-23,-6.2,-2.1,47
143,措备,2024-01-24,-5,-.1,49
143,措备,2024-01-25,-2.2,3.7,38.3
143,措备,2024-01-26,1.6,7.1,47
143,措备,2024-01-27,3,9.1,48.8
143,措备,2024-01-28,2,6.7,52.9
143,措备,2024-01-29,.4,7.8,58.5
143,措备,2024-01-30,2.2,11,59.1
143,措备,2024-01-31,7.9,15.4,53.3
143,措备,2024-02-01,6.3,9.1,62.9
143,措备,2024-02-02,5.4,9.3,71.5
143,措备,2024-02-03,5.9,8.4,78.5
143,措备,2024-02-04,5.9,8.8,83.6
143,措备,2024-02-05,5.4,6.9,82.9
143,措备,2024-02-06,3.5,5.3,75.5
143,措备,2024-02-07,3.7,8,57.1
143,措备,2024-02-08,2.6,9.6,61.6
143,措备,2024-02-09,3.3,9.7,54.1
143,措备,2024-02-10,3.8,9.2,53.4
143,措备,2024-02-11,3.1,8.2,59.3
143,措备,2024-02-12,4.3,13.5,52.4
143,措备,2024-02-13,8.3,18.2,61.3
143,措备,2024-02-14,10.6,19.2,81.5
143,措备,2024-02-15,8.5,17.8,77.3
143,措备,2024-02-16,4.6,10,58.3
143,措备,2024-02-17,5.8,15.4,60.9
143,措备,2024-02-18,8.2,14.5,76.5
143,措备,2024-02-19,14.7,18.8,88.9
143,措备,2024-02-20,7.5,13,86
143,措备,2024-02-21,5.1,,88.8
143,措备,2024-02-22,3,4.5,82.5
143,措备,2024-02-23,3,5.5,70.6
143,措备,2024-02-24,3.6,6.4,65.8
143,措备,2024-02-25,4.2,8.3,81.6
143,措备,2024-02-26,5.1,9.3,67.3
143,措备,2024-02-27,2.6,6.7,69.1
143,措备,2024-02-28,4.6,10.9,65.5
143,措备,2024-02-29,4.1,5.8,85.9
143,措备,2024-03-01,.5,4,35.1
143,措备,2024-03-02,.5,7,40.1
143,措备,2024-03-03,6.3,12,53
143,措备,2024-03-04,7.7,13.9,55.6
143,措备,2024-03-05,6.6,9.3,86.1
143,措备,2024-03-06,6.9,10,70.6
143,措备,2024-03-07,5.9,9.7,60.8
143,措备,2024-03-08,4.7,10.2,38.5
143,措备,2024-03-09,3.9,10.5,40.9
143,措备,2024-03-10,5.4,13.9,47.5
143,措备,2024-03-11,8,13.4,51.1
143,措备,2024-03-12,6.7,12.1,72.6
143,措备,2024-03-13,7.8,16.1,55.1
143,措备,2024-03-14,9.7,18.1,37.6
143,措备,2024-03-15,12,21.1,37.9
143,措备,2024-03-16,14.1,22.1,37.4
143,措备,2024-03-17,13.6,18.8,37.8
143,措备,2024-03-18,9.9,17.4,42.1
143,措备,2024-03-19,9.9,16.3,46.1
143,措备,2024-03-20,6.7,11.1,34.6
143,措备,2024-03-21,6.4,13.1,43.3
143,措备,2024-03-22,10,16.1,59.9
143,措备,2024-03-23,16,24.1,61.5
143,措备,2024-03-24,10.9,12.3,72.9
143,措备,2024-03-25,9.5,12.4,81.8
143,措备,2024-03-26,7.9,11.1,80.6
143,措备,2024-03-27,10,17,70.9
143,措备,2024-03-28,9.2,11,90.3
143,措备,2024-03-29,13.1,20.1,57.1
143,措备,2024-03-30,11.3,18.8,53.6
143,措备,2024-03-31,13.2,19.9,41.6
143,措备,2024-04-01,14.6,24,44.9
143,措备,2024-04-02,15.7,24.6,51.3
143,措备,2024-04-03,12.1,13.4,94.8
143,措备,2024-04-04,12.4,15.7,64.6
143,措备,2024-04-05,14.1,19.7,55
143,措备,2024-04-06,14.6,21.5,59.8
143,措备,2024-04-07,17,25.5,46.8
143,措备,2024-04-08,17.9,23.4,45.1
143,措备,2024-04-09,12.6,17.4,51.5
143,措备,2024-04-10,12.7,20.4,55.9
143,措备,2024-04-11,15.1,21,56.1
143,措备,2024-04-12,18,26.2,55.1
143,措备,2024-04-13,19.5,28.4,50.3
143,措备,2024-04-14,19.7,28.2,45.6
143,措备,2024-04-15,16.1,18.3,82.6
143,措备,2024-04-16,18,23.6,59.6
143,措备,2024-04-17,17,24.6,52.5
143,措备,2024-04-18,18,26.7,52.5
143,措备,2024-04-19,20.2,28.8,47.3
143,措备,2024-04-20,15.4,19.1,78.8
143,措备,2024-04-21,15.5,17.1,82.8
143,措备,2024-04-22,15,17.7,70.5
143,措备,2024-04-23,14,17.7,72.8
143,措备,2024-04-24,14.2,20.7,74.9
143,措备,2024-04-25,18.5,27,53.9
143,措备,2024-04-26,18.4,25.5,62.6
143,措备,2024-04-27,20.9,30.5,53.4
143,措备,2024-04-28,19.3,28.4,60.6
143,措备,2024-04-29,14.6,16.1,84.4
143,措备,2024-04-30,16.5,22.9,79.8
143,措备,2024-05-01,13,18.1,68.8
143,措备,2024-05-02,15.9,25.1,55.3
143,措备,2024-05-03,19.2,28.4,51
143,措备,2024-05-04,20.4,29.3,52.5
143,措备,2024-05-05,18.8,21.2,79.5
143,措备,2024-05-06,20.1,24.4,69
143,措备,2024-05-07,14.1,18.4,81.9
143,措备,2024-05-08,13,17.7,70
143,措备,2024-05-09,16.8,25.6,56.3
143,措备,2024-05-10,19.9,29.8,43.3
143,措备,2024-05-11,19.9,25.1,64
143,措备,2024-05-12,19.3,24.1,53.9
143,措备,2024-05-13,19,26.1,47.6
143,措备,2024-05-14,20.1,28.5,49.9
143,措备,2024-05-15,18.4,27.9,56.5
143,措备,2024-05-16,15.5,22.4,53.6
143,措备,2024-05-17,19.1,28.4,51.8
143,措备,2024-05-18,21.4,30.6,44.6
143,措备,2024-05-19,23,31.5,46.5
143,措备,2024-05-20,21,29,54.9
143,措备,2024-05-21,17.8,22.8,69
143,措备,2024-05-22,21.7,30.7,59.5
143,措备,2024-05-23,25.3,32.5,46.1
143,措备,2024-05-24,21.2,26.8,54.1
143,措备,2024-05-25,19.6,23.9,51.9
143,措备,2024-05-26,20.8,28,70.3
143,措备,2024-05-27,21.5,24.9,48.3
143,措备,2024-05-28,18.6,24.4,56.3
143,措备,2024-05-29,20.9,29.2,51.9
143,措备,2024-05-30,21.6,27.5,59.6
143,措备,2024-05-31,24,29.8,43.5
143,措备,2024-06-01,22,27.5,52.6
143,措备,2024-06-02,20.1,26.7,61.4
143,措备,2024-06-03,19.4,25.4,63.9
143,措备,2024-06-04,19.8,26.3,56.4
143,措备,2024-06-05,21.4,28.9,51.6
143,措备,2024-06-06,22,27.9,53.3
143,措备,2024-06-07,23.9,30.3,52.5
143,措备,2024-06-08,19.9,23.2,82.9
143,措备,2024-06-09,23.1,29.4,72.8
143,措备,2024-06-10,26,33.4,60.1
143,措备,2024-06-11,27.5,34.5,54.6
143,措备,2024-06-12,27.9,33.9,49.1
143,措备,2024-06-13,27.7,35.6,51.8
143,措备,2024-06-14,27.5,35.1,51.6
143,措备,2024-06-15,25.4,32.2,68.5
143,措备,2024-06-16,26.2,31.5,54.8
143,措备,2024-06-17,24.8,30,52.4
143,措备,2024-06-18,28.3,35.4,41.6
143,措备,2024-06-19,29.3,36.8,43
143,措备,2024-06-20,25,28.8,54
143,措备,2024-06-21,26.2,30.8,63
143,措备,2024-06-22,23.4,24.5,88.6
143,措备,2024-06-23,26.1,30,77.6
143,措备,2024-06-24,26.8,32.6,65
143,措备,2024-06-25,24.8,29.6,48.9
143,措备,2024-06-26,24.8,30.8,52.4
143,措备,2024-06-27,22,26.2,69.4
143,措备,2024-06-28,26,34.1,63.9
143,措备,2024-06-29,24.5,29.8,80.9
143,措备,2024-06-30,26.2,31,85.3
143,措备,2024-07-01,28,32.5,66
143,措备,2024-07-02,25.2,27.9,84.8
143,措备,2024-07-03,28.9,33.9,67.9
143,措备,2024-07-04,29,34.8,64
143,措备,2024-07-05,29,32.8,61.6
143,措备,2024-07-06,28.7,32.9,69.1
143,措备,2024-07-07,29,32.4,73.6
143,措备,2024-07-08,27.2,29.2,82.4
143,措备,2024-07-09,24.4,27.2,93.8
143,措备,2024-07-10,23.9,26.2,87.6
143,措备,2024-07-11,24.6,28.2,83
143,措备,2024-07-12,26.4,32.7,77.6
143,措备,2024-07-13,25.6,30.1,79
143,措备,2024-07-14,23.7,25.3,87.4
143,措备,2024-07-15,24.3,26.6,82.3
143,措备,2024-07-16,25.1,28.8,83.6
143,措备,2024-07-17,27.1,31.7,78
143,措备,2024-07-18,28.5,30.7,72.3
143,措备,2024-07-19,27.3,30.8,77
143,措备,2024-07-20,26.9,30.6,79.8
143,措备,2024-07-21,29.7,34.4,71.1
143,措备,2024-07-22,30.1,34.2,67.4
143,措备,2024-07-23,30,32.8,66.6
143,措备,2024-07-24,28.6,31.2,79
143,措备,2024-07-25,29.7,34.8,73.1
143,措备,2024-07-26,29.7,33.4,70.5
143,措备,2024-07-27,29.5,33.9,73.8
143,措备,2024-07-28,30.5,35.1,67.5
143,措备,2024-07-29,30.7,35.6,62.3
143,措备,2024-07-30,30.3,35.1,64.1
143,措备,2024-07-31,30.6,36.3,66.5
143,措备,2024-08-01,31.6,35.5,65.5
143,措备,2024-08-02,31.5,36.3,69.9
143,措备,2024-08-03,32.1,37.2,67.9
143,措备,2024-08-04,29.8,35.3,74.8
143,措备,2024-08-05,28.3,36,78.1
143,措备,2024-08-06,29.2,35.5,72.3
143,措备,2024-08-07,31,36.6,66.8
143,措备,2024-08-08,28.5,34.1,75.1
143,措备,2024-08-09,29.3,35.5,68.3
143,措备,2024-08-10,28.9,34.2,67.5
143,措备,2024-08-11,28.9,34.4,67.6
143,措备,2024-08-12,28.4,34.5,68
143,措备,2024-08-13,28,33.6,67.8
143,措备,2024-08-14,28,32.6,70.3
143,措备,2024-08-15,28.3,34.3,69.5
143,措备,2024-08-16,28.7,33.9,67
143,措备,2024-08-17,29.1,34.5,67
143,措备,2024-08-18,29,34,66
143,措备,2024-08-19,29.6,35.1,68
143,措备,2024-08-20,28.8,33.6,79.6
143,措备,2024-08-21,28.1,31.5,84
143,措备,2024-08-22,29.7,34.4,72.3
143,措备,2024-08-23,30.3,35.4,61.3
143,措备,2024-08-24,30.4,35.8,61.6
143,措备,2024-08-25,28.9,35.9,71.4
143,措备,2024-08-26,28.7,34.4,74.3
143,措备,2024-08-27,26.2,30.9,80.4
143,措备,2024-08-28,26.6,29.9,68.3
143,措备,2024-08-29,28.1,32.8,66.4
143,措备,2024-08-30,29.5,34.8,61.3
143,措备,2024-08-31,27.6,33.3,62.8
143,措备,2024-09-01,27.9,34.3,62
143,措备,2024-09-02,27,31.7,69.4
143,措备,2024-09-03,24.9,28.8,65
143,措备,2024-09-04,25.4,31,64
