瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥绊扁柯(∑C),乞闭 惑措嚼档(%)
143,措备,2008-03-03,6.5,10,49.4
143,措备,2008-03-04,2.7,7.2,67.3
143,措备,2008-03-05,4.7,11,51.4
143,措备,2008-03-06,5.6,12.2,47.5
143,措备,2008-03-07,6.4,11.5,44.3
143,措备,2008-03-08,7.2,14.3,36
143,措备,2008-03-09,9.5,16.3,37.3
143,措备,2008-03-10,10.3,17.5,33.8
143,措备,2008-03-11,12.1,19.1,50.3
143,措备,2008-03-12,12,18.7,64.1
143,措备,2008-03-13,10.9,16.5,66.8
143,措备,2008-03-14,10.5,16.3,57.3
143,措备,2008-03-15,11.7,18.9,50
143,措备,2008-03-16,11.7,17.1,31.8
143,措备,2008-03-17,11.5,19.5,38.4
143,措备,2008-03-18,11.9,17.8,59.5
143,措备,2008-03-19,10.8,15,61.4
143,措备,2008-03-20,8.3,16.3,52
143,措备,2008-03-21,9.6,17.9,50.9
143,措备,2008-03-22,11.4,17.5,61.9
143,措备,2008-03-23,10.2,11.4,85.5
143,措备,2008-03-24,12.4,18.7,49.1
143,措备,2008-03-25,9.6,15.2,30.6
143,措备,2008-03-26,8.3,12.6,42.1
143,措备,2008-03-27,8,13.5,53.6
143,措备,2008-03-28,9,15,50
143,措备,2008-03-29,8.9,12.9,66.4
143,措备,2008-03-30,7.9,10.8,76.3
143,措备,2008-03-31,8.6,12.1,58.6
143,措备,2008-04-01,10.9,17.2,46.6
143,措备,2008-04-02,12.3,17.7,38.3
143,措备,2008-04-03,12.9,19.7,30.3
143,措备,2008-04-04,14,20.7,22.6
143,措备,2008-04-05,15.7,23.5,28.6
143,措备,2008-04-06,15.7,24,35.5
143,措备,2008-04-07,13.3,19.7,71.8
143,措备,2008-04-08,14.3,21.8,53.9
143,措备,2008-04-09,11.5,13.2,78.3
143,措备,2008-04-10,11.7,16,76.3
143,措备,2008-04-11,13.9,23.4,61.1
143,措备,2008-04-12,11.7,13.9,74
143,措备,2008-04-13,13.7,19.4,67.4
143,措备,2008-04-14,15.4,22.8,57
143,措备,2008-04-15,18.1,25.6,47.6
143,措备,2008-04-16,15.9,19,64.8
143,措备,2008-04-17,14.6,16.2,79
143,措备,2008-04-18,17.9,26.1,54
143,措备,2008-04-19,16,23.3,58.8
143,措备,2008-04-20,15.7,21.8,48.5
143,措备,2008-04-21,16.2,21.7,45.1
143,措备,2008-04-22,19.8,26.9,36
143,措备,2008-04-23,13.9,19.8,74.8
143,措备,2008-04-24,12,18.2,37.3
143,措备,2008-04-25,14.4,22.5,38.6
143,措备,2008-04-26,13.1,15.7,52.1
143,措备,2008-04-27,13,19.6,50.5
143,措备,2008-04-28,15.1,23,53.4
143,措备,2008-04-29,19.6,27.5,57.5
143,措备,2008-04-30,21.8,28.9,52.5
143,措备,2008-05-01,21.8,28.2,49.6
143,措备,2008-05-02,23.3,31.8,49.1
143,措备,2008-05-03,24.9,32.3,46
143,措备,2008-05-04,20.7,26.2,61.9
143,措备,2008-05-05,19.5,24.3,39.3
143,措备,2008-05-06,20.1,29.5,27.1
143,措备,2008-05-07,22.8,30.5,26.1
143,措备,2008-05-08,21.6,26.5,31.8
143,措备,2008-05-09,17.6,21.8,44.6
143,措备,2008-05-10,14.8,18.4,48.5
143,措备,2008-05-11,13.9,20.1,54.1
143,措备,2008-05-12,14.5,19.3,55.5
143,措备,2008-05-13,12.3,18.8,77.1
143,措备,2008-05-14,15.1,20.9,60.4
143,措备,2008-05-15,17.7,24.2,50.6
143,措备,2008-05-16,19.1,24.6,49.1
143,措备,2008-05-17,20,26.4,51.5
143,措备,2008-05-18,19.7,24.3,60.5
143,措备,2008-05-19,18,23.2,53.3
143,措备,2008-05-20,18,24.7,47.6
143,措备,2008-05-21,21.3,29.7,43.3
143,措备,2008-05-22,22.4,28.9,47.3
143,措备,2008-05-23,22.7,28.1,61
143,措备,2008-05-24,18.9,21,85.4
143,措备,2008-05-25,24.1,30.9,59.5
143,措备,2008-05-26,24.1,31.2,46.4
143,措备,2008-05-27,24.5,33.6,45.5
143,措备,2008-05-28,18.6,24.1,85.6
143,措备,2008-05-29,20,24,76.9
143,措备,2008-05-30,19.1,22.3,68.8
143,措备,2008-05-31,20.5,27.3,43.1
143,措备,2008-06-01,21.5,27.2,45.1
143,措备,2008-06-02,19.8,23.7,65.5
143,措备,2008-06-03,18.6,23.9,72.8
143,措备,2008-06-04,16.4,19.7,78.4
143,措备,2008-06-05,15.6,18,85.9
143,措备,2008-06-06,20.3,25.4,65
143,措备,2008-06-07,21.9,26.2,59
143,措备,2008-06-08,21.3,29.1,71.1
143,措备,2008-06-09,22.5,29.4,65.9
143,措备,2008-06-10,25,30.4,63.1
143,措备,2008-06-11,21.4,24.4,59.4
143,措备,2008-06-12,22.2,30.3,46.9
143,措备,2008-06-13,25.9,33.4,43.5
143,措备,2008-06-14,21.1,24.8,63.9
143,措备,2008-06-15,18.9,22.2,61.4
143,措备,2008-06-16,19,23,64.9
143,措备,2008-06-17,20,22.8,73.1
143,措备,2008-06-18,21.8,27.7,88.4
143,措备,2008-06-19,25.3,30.2,67.8
143,措备,2008-06-20,25.4,29.8,76.6
143,措备,2008-06-21,21.9,25.4,79.8
143,措备,2008-06-22,21.2,25,80
143,措备,2008-06-23,20.4,25.1,67.3
143,措备,2008-06-24,20.2,24.1,71.1
143,措备,2008-06-25,19.9,22.3,70.3
143,措备,2008-06-26,21.3,29.1,64.5
143,措备,2008-06-27,24,28.8,66.1
143,措备,2008-06-28,19.1,23.1,87.9
143,措备,2008-06-29,19.9,21.9,88.8
143,措备,2008-06-30,22.5,27.7,72.9
143,措备,2008-07-01,23.8,28.1,67.1
143,措备,2008-07-02,22.6,24.9,85.9
143,措备,2008-07-03,26,30.5,73
143,措备,2008-07-04,27.4,32.5,71.9
143,措备,2008-07-05,27.8,31.7,72
143,措备,2008-07-06,29.7,34.7,66.8
143,措备,2008-07-07,31,36,62.9
143,措备,2008-07-08,30.7,35.7,60.1
143,措备,2008-07-09,30.1,35.6,59.3
143,措备,2008-07-10,30.7,35.9,55.6
143,措备,2008-07-11,29.5,33.5,63.4
143,措备,2008-07-12,27.7,31.1,69.9
143,措备,2008-07-13,27.1,32.6,75
143,措备,2008-07-14,28.8,33.4,72.4
143,措备,2008-07-15,28,33.3,75.1
143,措备,2008-07-16,28.8,33.3,66.1
143,措备,2008-07-17,29.4,33.7,64.6
143,措备,2008-07-18,30.1,35.1,58.6
143,措备,2008-07-19,29.6,34,68.8
143,措备,2008-07-20,27.8,30.7,77.3
143,措备,2008-07-21,29.2,32.5,62.4
143,措备,2008-07-22,28.7,33.4,67.3
143,措备,2008-07-23,29.1,34.2,65.8
143,措备,2008-07-24,30.6,35.2,61
143,措备,2008-07-25,25.5,29.1,82.6
143,措备,2008-07-26,27.2,31.5,73.5
143,措备,2008-07-27,28.6,34.8,68.4
143,措备,2008-07-28,29.4,34.5,71.8
143,措备,2008-07-29,30.4,36.2,64.8
143,措备,2008-07-30,27.7,34,74
143,措备,2008-07-31,28.2,33.1,72.5
143,措备,2008-08-01,30.1,35.2,62.4
143,措备,2008-08-02,30.6,34.6,58.1
143,措备,2008-08-03,29,33.1,64.8
143,措备,2008-08-04,27.8,33.2,66
143,措备,2008-08-05,28.2,34.8,64.6
143,措备,2008-08-06,27.2,33.7,64.9
143,措备,2008-08-07,26.4,33,52.1
143,措备,2008-08-08,27.8,32.9,65.9
143,措备,2008-08-09,27.4,33.2,76
143,措备,2008-08-10,28.3,33.6,69
143,措备,2008-08-11,29.5,34.4,67.8
143,措备,2008-08-12,28,33.2,80
143,措备,2008-08-13,28.7,35,76.3
143,措备,2008-08-14,29.2,33.2,69.6
143,措备,2008-08-15,25.5,32.5,83.9
143,措备,2008-08-16,21.6,22.9,88.9
143,措备,2008-08-17,23.1,26.4,76.3
143,措备,2008-08-18,26.7,32.7,72.6
143,措备,2008-08-19,27.1,31.2,55.4
143,措备,2008-08-20,24.7,30.7,61.6
143,措备,2008-08-21,22.4,27.2,64.8
143,措备,2008-08-22,20.6,21.8,82.6
143,措备,2008-08-23,24.8,30,72.1
143,措备,2008-08-24,23.6,27.8,67.4
143,措备,2008-08-25,22.8,25.9,66
143,措备,2008-08-26,22.4,27.3,65.6
143,措备,2008-08-27,22.8,29.2,67.9
143,措备,2008-08-28,23.8,29.3,69.3
143,措备,2008-08-29,24.2,29.4,67.9
143,措备,2008-08-30,23.2,27.3,66
143,措备,2008-08-31,22.9,28.1,71.3
143,措备,2008-09-01,24.6,28.6,77.9
143,措备,2008-09-02,24,27.7,77.3
143,措备,2008-09-03,23.9,31,66.5
143,措备,2008-09-04,22.6,28.2,64.8
143,措备,2008-09-05,23.2,28.8,67.4
143,措备,2008-09-06,23.2,26.6,74.9
143,措备,2008-09-07,23.7,31,61.1
143,措备,2008-09-08,23.1,29.6,62.8
143,措备,2008-09-09,23.9,29.7,64.5
143,措备,2008-09-10,23.5,30.4,64.9
143,措备,2008-09-11,25.8,31.2,63.5
143,措备,2008-09-12,27.2,32.1,54.3
143,措备,2008-09-13,25.7,33.1,66.4
143,措备,2008-09-14,24.9,29,70.4
143,措备,2008-09-15,24,28.3,71
143,措备,2008-09-16,25.2,31.6,63.8
143,措备,2008-09-17,25.7,32.2,58.5
143,措备,2008-09-18,26.5,32.6,62
143,措备,2008-09-19,25.1,31.4,65.5
143,措备,2008-09-20,24.4,29.2,72.1
143,措备,2008-09-21,23.4,26.6,74.9
143,措备,2008-09-22,24.8,30.3,65.3
143,措备,2008-09-23,24.4,27.3,71.8
143,措备,2008-09-24,22.5,23.3,68.1
143,措备,2008-09-25,21.1,23.4,71.1
143,措备,2008-09-26,18,21.3,42.6
143,措备,2008-09-27,15.6,21.9,40.4
143,措备,2008-09-28,16.4,20,58.6
143,措备,2008-09-29,16.5,20.5,79.9
143,措备,2008-09-30,18.4,23.9,77.5
143,措备,2008-10-01,19.5,26.2,68.9
143,措备,2008-10-02,19.5,26.2,61.6
143,措备,2008-10-03,20.6,28.1,59.4
143,措备,2008-10-04,21,27,63
143,措备,2008-10-05,21.1,23.8,74
143,措备,2008-10-06,20.7,26.3,58.3
143,措备,2008-10-07,19.3,23.8,59
143,措备,2008-10-08,19.7,25.6,60.6
143,措备,2008-10-09,21.1,27.8,57.8
143,措备,2008-10-10,19.2,22.9,74.1
143,措备,2008-10-11,17,22.6,42.4
143,措备,2008-10-12,16.2,23.1,54.4
143,措备,2008-10-13,16.9,24.1,45.9
143,措备,2008-10-14,18.1,25,44.8
143,措备,2008-10-15,18.3,26.5,51.3
143,措备,2008-10-16,17.9,25.2,56.5
143,措备,2008-10-17,19.2,27.1,58.8
143,措备,2008-10-18,19.5,28.8,57.3
143,措备,2008-10-19,17.9,25.5,54.4
143,措备,2008-10-20,19,26.9,53.5
143,措备,2008-10-21,19.1,25.6,65.5
143,措备,2008-10-22,17.4,19.3,84.5
143,措备,2008-10-23,18.9,21.3,88.8
143,措备,2008-10-24,15.8,20.9,50
143,措备,2008-10-25,13.1,17.6,50.5
143,措备,2008-10-26,16.2,21.6,45.9
143,措备,2008-10-27,13.5,17.1,45.5
143,措备,2008-10-28,13.9,19.3,49.4
143,措备,2008-10-29,14.9,19.1,51.3
143,措备,2008-10-30,13.9,19.3,49.3
143,措备,2008-10-31,12.2,16.5,61.8
143,措备,2008-11-01,12.8,19,58.9
143,措备,2008-11-02,14.8,20.5,54.4
143,措备,2008-11-03,14.7,20.2,43.3
143,措备,2008-11-04,12,18.4,28.8
143,措备,2008-11-05,11.3,18.9,39.8
143,措备,2008-11-06,14.9,22.9,62.5
143,措备,2008-11-07,16.5,19.5,67
143,措备,2008-11-08,13.3,15.2,70.4
143,措备,2008-11-09,11.7,15,70.5
143,措备,2008-11-10,10.2,15.8,71.6
143,措备,2008-11-11,10.3,16.1,63.3
143,措备,2008-11-12,10.8,18.4,60.8
143,措备,2008-11-13,12.4,19.9,61
143,措备,2008-11-14,12.7,17.9,55.8
143,措备,2008-11-15,13.5,20.1,56.1
143,措备,2008-11-16,13.2,17.5,48.1
143,措备,2008-11-17,9.3,14,36.3
143,措备,2008-11-18,2.5,6.5,31.3
143,措备,2008-11-19,.4,4.9,33.1
143,措备,2008-11-20,3.9,9.2,48
143,措备,2008-11-21,7,12.3,43.4
143,措备,2008-11-22,6.1,11.9,45.3
143,措备,2008-11-23,9,15.2,48.6
143,措备,2008-11-24,6.7,8.4,79
143,措备,2008-11-25,6.2,12.3,80.9
143,措备,2008-11-26,6.2,10.9,73.1
143,措备,2008-11-27,5.4,8.1,77.3
143,措备,2008-11-28,7.1,10.7,71.9
143,措备,2008-11-29,5.7,10.6,54.5
143,措备,2008-11-30,4.5,9.7,43.3
143,措备,2008-12-01,5.4,13.2,50.3
143,措备,2008-12-02,8.2,15.9,62
143,措备,2008-12-03,8.4,14.7,61.9
143,措备,2008-12-04,9.6,14.5,66.1
143,措备,2008-12-05,-1.4,6.6,45.6
143,措备,2008-12-06,-4.5,-.4,33.1
143,措备,2008-12-07,-1.2,5.4,52.1
143,措备,2008-12-08,4.1,12.7,56.4
143,措备,2008-12-09,6.4,14.2,55.5
143,措备,2008-12-10,7.9,15.9,59.6
143,措备,2008-12-11,8,12.5,55.5
143,措备,2008-12-12,5.6,10.8,47.8
143,措备,2008-12-13,6.7,10.2,42
143,措备,2008-12-14,2.2,7.2,25.4
143,措备,2008-12-15,3.3,8.9,47.4
143,措备,2008-12-16,3.3,10.5,50.9
143,措备,2008-12-17,5.5,12.4,54.3
143,措备,2008-12-18,5.1,9.4,31.1
143,措备,2008-12-19,2.1,8.9,42.3
143,措备,2008-12-20,4.2,8,67.5
143,措备,2008-12-21,2.8,5,76.5
143,措备,2008-12-22,-.4,2.7,39.9
143,措备,2008-12-23,.7,5.7,53.6
143,措备,2008-12-24,1.2,5.2,66.3
143,措备,2008-12-25,1.7,5.8,43.9
143,措备,2008-12-26,-1,3.7,25.3
143,措备,2008-12-27,.7,6.3,30.8
143,措备,2008-12-28,2.8,7.3,51.6
143,措备,2008-12-29,5,9.2,51.6
143,措备,2008-12-30,1.2,4.5,47.8
143,措备,2008-12-31,-1.8,2.7,43.1
143,措备,2009-01-01,-2.6,1.8,36.4
143,措备,2009-01-02,.3,5.6,36
143,措备,2009-01-03,1.6,8.6,36.5
143,措备,2009-01-04,1.8,7.8,37.4
143,措备,2009-01-05,2.2,6.4,46.1
143,措备,2009-01-06,1.6,6.6,41.3
143,措备,2009-01-07,2.5,7.9,27.4
143,措备,2009-01-08,1.8,8.8,32.8
143,措备,2009-01-09,.7,4.3,34.9
143,措备,2009-01-10,-2.6,.9,39.3
143,措备,2009-01-11,-2.3,2.8,40.8
143,措备,2009-01-12,-3.4,1.2,40.8
143,措备,2009-01-13,-2.3,2.6,37.6
143,措备,2009-01-14,-2.4,2.2,39.8
143,措备,2009-01-15,-3.3,2.2,27.8
143,措备,2009-01-16,.1,6.7,45.1
143,措备,2009-01-17,2.8,8.8,48.8
143,措备,2009-01-18,2.7,6.3,72
143,措备,2009-01-19,4.2,7.8,40.6
143,措备,2009-01-20,4,8.4,32.9
143,措备,2009-01-21,2.6,6.7,46.5
143,措备,2009-01-22,2.8,9.7,54.5
143,措备,2009-01-23,-2.6,5.1,42.6
143,措备,2009-01-24,-4.2,1.2,42
143,措备,2009-01-25,-.7,4.2,49
143,措备,2009-01-26,-.1,4.7,55.5
143,措备,2009-01-27,.2,5.6,43.1
143,措备,2009-01-28,1.4,10,46.6
143,措备,2009-01-29,1.8,5.1,57.3
143,措备,2009-01-30,5.6,8.8,80.3
143,措备,2009-01-31,7.7,11,54.8
143,措备,2009-02-01,4.8,10.3,62.4
143,措备,2009-02-02,7.8,14.3,59.4
143,措备,2009-02-03,8.4,11.9,62.8
143,措备,2009-02-04,7.8,13.8,63.4
143,措备,2009-02-05,7.4,13,51.3
143,措备,2009-02-06,6.3,12.2,58.1
143,措备,2009-02-07,6.9,11.9,55.1
143,措备,2009-02-08,7,12.7,46.9
143,措备,2009-02-09,7.1,11.9,40.1
143,措备,2009-02-10,5.8,10.9,50.6
143,措备,2009-02-11,7.3,15.7,47.9
143,措备,2009-02-12,9.5,16,49.3
143,措备,2009-02-13,17.3,20.1,70.9
143,措备,2009-02-14,10.9,16.1,44.1
143,措备,2009-02-15,5.2,9.7,45
143,措备,2009-02-16,-1.3,3.1,22.4
143,措备,2009-02-17,-.5,4.8,21.6
143,措备,2009-02-18,1.8,6.6,30.4
143,措备,2009-02-19,2.2,6.6,58.9
143,措备,2009-02-20,2.2,6.4,55.3
143,措备,2009-02-21,1,8.7,38
143,措备,2009-02-22,2.6,4.1,73.5
143,措备,2009-02-23,7.1,13.1,73
143,措备,2009-02-24,10.3,15.6,61.9
143,措备,2009-02-25,9.7,14.2,53
143,措备,2009-02-26,7.7,12,39.6
143,措备,2009-02-27,9.1,13.1,26
143,措备,2009-02-28,8.2,14.2,48.3
143,措备,2009-03-01,8.4,14.4,22.1
143,措备,2009-03-02,4.6,7.7,49.5
143,措备,2009-03-03,3.9,5.7,76.6
143,措备,2009-03-04,6.9,12.7,60.9
143,措备,2009-03-05,7.6,13.1,76.4
143,措备,2009-03-06,6.3,10.7,44.5
143,措备,2009-03-07,5.1,11.5,29.5
143,措备,2009-03-08,9.4,16.6,29
143,措备,2009-03-09,10.3,17.1,33.4
143,措备,2009-03-10,9.2,15.1,29.1
143,措备,2009-03-11,7.1,13.2,22.4
143,措备,2009-03-12,8.5,15.6,35.9
143,措备,2009-03-13,7.4,10.5,67.3
143,措备,2009-03-14,2.7,8.2,31.5
143,措备,2009-03-15,7.5,15.3,35
143,措备,2009-03-16,13.3,20.3,39.1
143,措备,2009-03-17,15,23.3,31.3
143,措备,2009-03-18,17.1,22.3,64.3
143,措备,2009-03-19,19.5,26.6,63.9
143,措备,2009-03-20,10.7,15.5,54.1
143,措备,2009-03-21,12.3,19.3,63.8
143,措备,2009-03-22,14.4,17.5,69.5
143,措备,2009-03-23,9.7,14.9,41.5
143,措备,2009-03-24,7.2,12.3,27.4
143,措备,2009-03-25,5.1,9.8,30.9
143,措备,2009-03-26,7.4,14.8,34.9
143,措备,2009-03-27,7.4,13.2,24.8
143,措备,2009-03-28,8.3,14.5,27
143,措备,2009-03-29,7.1,10.9,55.1
143,措备,2009-03-30,9.6,14.6,48.8
143,措备,2009-03-31,9.6,13.5,45.6
143,措备,2009-04-01,6.8,11,43.5
143,措备,2009-04-02,10.5,17.5,33.5
143,措备,2009-04-03,13.2,19,26.1
143,措备,2009-04-04,12.6,17.3,29.8
143,措备,2009-04-05,14.3,21,36.1
143,措备,2009-04-06,15.1,21.7,26.5
143,措备,2009-04-07,16.8,25.6,30.5
143,措备,2009-04-08,17.3,26.2,40.6
143,措备,2009-04-09,18.7,27.8,33
143,措备,2009-04-10,20.7,28.8,23.4
143,措备,2009-04-11,19.3,28.3,31
143,措备,2009-04-12,18.7,26.3,35.6
143,措备,2009-04-13,19.5,24,36.9
143,措备,2009-04-14,15.1,18.8,55.9
143,措备,2009-04-15,14.2,21.8,61.8
143,措备,2009-04-16,11.1,12.3,67.4
143,措备,2009-04-17,15.8,23.6,44.4
143,措备,2009-04-18,20.3,29.7,33.3
143,措备,2009-04-19,20.1,29.6,41.4
143,措备,2009-04-20,15,16,79.8
143,措备,2009-04-21,14.9,18.8,49.6
143,措备,2009-04-22,16,22.5,31.1
143,措备,2009-04-23,13.8,21.7,47.9
143,措备,2009-04-24,13.5,17.2,65.6
143,措备,2009-04-25,12.6,18.6,64.1
143,措备,2009-04-26,12.2,17.1,51.3
143,措备,2009-04-27,13,18.7,50.6
143,措备,2009-04-28,15.2,23.5,40.3
143,措备,2009-04-29,17.2,25.4,35.6
143,措备,2009-04-30,18.9,26.2,27.1
143,措备,2009-05-01,19.8,26.8,30.4
143,措备,2009-05-02,18.5,25.4,63.6
143,措备,2009-05-03,19.2,25,65.4
143,措备,2009-05-04,21.4,28.9,44.9
143,措备,2009-05-05,22.1,30.1,38
143,措备,2009-05-06,21.1,30.5,36.6
143,措备,2009-05-07,22.2,31,35.4
143,措备,2009-05-08,24.2,32.3,29.3
143,措备,2009-05-09,25.6,34.4,27.6
143,措备,2009-05-10,23.8,33.2,30.3
143,措备,2009-05-11,22.1,30.3,51.3
143,措备,2009-05-12,20.1,22.9,73.6
143,措备,2009-05-13,21.4,27.6,37
143,措备,2009-05-14,22.2,29.7,21.8
143,措备,2009-05-15,19.9,23.6,30.5
143,措备,2009-05-16,15,18.8,82
143,措备,2009-05-17,18.4,23.7,62.6
143,措备,2009-05-18,20.3,28.1,31.6
143,措备,2009-05-19,23.2,31.4,33.1
143,措备,2009-05-20,23.7,30.3,38.5
143,措备,2009-05-21,16.5,21.9,83.9
143,措备,2009-05-22,21.2,26.9,61.3
143,措备,2009-05-23,20.1,24.3,58.8
143,措备,2009-05-24,18.8,25.4,65.6
143,措备,2009-05-25,21.9,29.5,52.6
143,措备,2009-05-26,23.4,29.2,44.6
143,措备,2009-05-27,21.5,27.2,47.1
143,措备,2009-05-28,21.1,28.9,51.5
143,措备,2009-05-29,18.9,26.3,58
143,措备,2009-05-30,18.7,26.2,56.8
143,措备,2009-05-31,21.5,28.6,35.6
143,措备,2009-06-01,23.8,31.1,32.1
143,措备,2009-06-02,23.4,29.3,49.8
143,措备,2009-06-03,20.6,23.1,64.6
143,措备,2009-06-04,22.2,28.8,60
143,措备,2009-06-05,21.1,26.7,64.6
143,措备,2009-06-06,20.2,24.9,65.5
143,措备,2009-06-07,19.5,24.3,62.4
143,措备,2009-06-08,21.4,27.6,60.5
143,措备,2009-06-09,20.9,25.4,67.1
143,措备,2009-06-10,23.2,28.8,62.4
143,措备,2009-06-11,25.4,32.1,36.3
143,措备,2009-06-12,25.2,29.8,36.8
143,措备,2009-06-13,23.9,30,34
143,措备,2009-06-14,21.8,27.1,56.1
143,措备,2009-06-15,22,27.9,62.1
143,措备,2009-06-16,23.8,30.7,57
143,措备,2009-06-17,23,28.6,66.4
143,措备,2009-06-18,26.2,33.3,48.3
143,措备,2009-06-19,27.2,34,45.6
143,措备,2009-06-20,24.8,28,69.3
143,措备,2009-06-21,27.5,33.2,68.9
143,措备,2009-06-22,21.1,27,82.4
143,措备,2009-06-23,25.4,31,53.6
143,措备,2009-06-24,27.9,34.1,37.8
143,措备,2009-06-25,28.2,35.2,37.4
143,措备,2009-06-26,28.2,35.3,37.8
143,措备,2009-06-27,27.1,32.5,57.4
143,措备,2009-06-28,27.3,31.7,62.6
143,措备,2009-06-29,26,29.3,74.6
143,措备,2009-06-30,22.9,26.6,80.4
143,措备,2009-07-01,24.2,30.2,63.5
143,措备,2009-07-02,22.5,29.7,74.5
143,措备,2009-07-03,23.3,29.5,66.8
143,措备,2009-07-04,23.1,29.5,74.5
143,措备,2009-07-05,25.3,30.9,66.9
143,措备,2009-07-06,26.5,32.2,60.3
143,措备,2009-07-07,20.1,25.5,87.4
143,措备,2009-07-08,25.8,30.9,75.4
143,措备,2009-07-09,27.1,30.1,72.8
143,措备,2009-07-10,26.4,31,55.9
143,措备,2009-07-11,25,30.3,65
143,措备,2009-07-12,25.3,29.8,77
143,措备,2009-07-13,27.1,30.9,76.6
143,措备,2009-07-14,28.5,32.6,68.4
143,措备,2009-07-15,22.3,29.6,81.6
143,措备,2009-07-16,23.1,26,85.4
143,措备,2009-07-17,25.9,30,84.5
143,措备,2009-07-18,29.2,33,65.6
143,措备,2009-07-19,28.1,31.7,73.5
143,措备,2009-07-20,27.5,32.4,74.4
143,措备,2009-07-21,27.5,31.7,71.6
143,措备,2009-07-22,25.4,31.5,64.9
143,措备,2009-07-23,24.7,29.4,70
143,措备,2009-07-24,21.9,23.3,78
143,措备,2009-07-25,22.6,25.5,71.3
143,措备,2009-07-26,22.7,26.5,67.1
143,措备,2009-07-27,23.2,26.7,65.6
143,措备,2009-07-28,21.9,24.5,77.1
143,措备,2009-07-29,23,27.9,78.1
143,措备,2009-07-30,24.4,29.8,67.8
143,措备,2009-07-31,23.8,28.2,66.4
143,措备,2009-08-01,24.3,28.6,66.3
143,措备,2009-08-02,23.1,27,67.8
143,措备,2009-08-03,22.3,25.2,71.4
143,措备,2009-08-04,23.9,29,65.3
143,措备,2009-08-05,24.5,28.6,63.4
143,措备,2009-08-06,22.8,24.6,80.6
143,措备,2009-08-07,23.5,26,83.9
143,措备,2009-08-08,25.3,29.4,76.3
143,措备,2009-08-09,24.2,26.6,76.3
143,措备,2009-08-10,24.9,27.7,76.4
143,措备,2009-08-11,24.5,26.7,82.9
143,措备,2009-08-12,26.7,30.7,80.8
143,措备,2009-08-13,26.6,32.7,74
143,措备,2009-08-14,27.6,32.3,65.6
143,措备,2009-08-15,27.6,34,59.9
143,措备,2009-08-16,25.2,29.2,68.8
143,措备,2009-08-17,25.1,26.9,73.9
143,措备,2009-08-18,27.1,31.5,69.6
143,措备,2009-08-19,28.8,33.7,66.4
143,措备,2009-08-20,28.5,33.2,68.9
143,措备,2009-08-21,28.3,33,50.1
143,措备,2009-08-22,27.2,33.2,45.6
143,措备,2009-08-23,27.8,33.1,40.5
143,措备,2009-08-24,24.9,30.6,56.1
143,措备,2009-08-25,25,30,60.3
143,措备,2009-08-26,26.3,31.7,59.1
143,措备,2009-08-27,27.1,30.9,65.9
143,措备,2009-08-28,28.1,33.2,55.6
143,措备,2009-08-29,23.8,28.5,60.5
143,措备,2009-08-30,22.5,24.5,61
143,措备,2009-08-31,22.4,26.9,58.1
143,措备,2009-09-01,21.7,27.6,58.5
143,措备,2009-09-02,22.5,28.5,58.3
143,措备,2009-09-03,22.8,29.2,63.5
143,措备,2009-09-04,23.2,27.9,69
143,措备,2009-09-05,24.7,31.3,59.9
143,措备,2009-09-06,26,33.3,58.3
143,措备,2009-09-07,27,33,60.3
143,措备,2009-09-08,23.8,27.4,66.8
143,措备,2009-09-09,24.7,30.2,52.1
143,措备,2009-09-10,24.6,31.6,48.4
143,措备,2009-09-11,23.1,28.4,66
143,措备,2009-09-12,21.7,28.2,56.8
143,措备,2009-09-13,22.6,29.5,52.9
143,措备,2009-09-14,20.7,24.8,70.3
143,措备,2009-09-15,22.2,28.7,59.6
143,措备,2009-09-16,22.8,28.7,52.4
143,措备,2009-09-17,22.7,28.6,55.9
143,措备,2009-09-18,22.9,31.3,54.5
143,措备,2009-09-19,21.1,27.2,54.6
143,措备,2009-09-20,21.2,27,55.3
143,措备,2009-09-21,20.1,22.5,72.3
143,措备,2009-09-22,22,27.6,65.6
143,措备,2009-09-23,21.7,26.5,77.6
143,措备,2009-09-24,23.6,30.1,69.9
143,措备,2009-09-25,22.9,27,73
143,措备,2009-09-26,23,28.6,68.6
143,措备,2009-09-27,20.7,22.1,80.9
143,措备,2009-09-28,20,23.2,83.9
143,措备,2009-09-29,21.3,25.4,74.6
143,措备,2009-09-30,20.9,25,71.9
143,措备,2009-10-01,21.9,27.9,66.5
143,措备,2009-10-02,22,27.2,59.4
143,措备,2009-10-03,19.8,26,36.8
143,措备,2009-10-04,18.3,25.5,52.4
143,措备,2009-10-05,17.6,24.6,47.4
143,措备,2009-10-06,17.7,24.1,58.8
143,措备,2009-10-07,18.1,22.9,56.8
143,措备,2009-10-08,17.7,22.9,45.6
143,措备,2009-10-09,16.6,22.7,53.5
143,措备,2009-10-10,16.5,23.4,58.1
143,措备,2009-10-11,17.2,23.7,57.4
143,措备,2009-10-12,18.2,23.2,56.6
143,措备,2009-10-13,18,23.7,47.3
143,措备,2009-10-14,15.3,19.4,65.6
143,措备,2009-10-15,15.9,22.7,56.3
143,措备,2009-10-16,16.5,23.4,53.1
143,措备,2009-10-17,16.3,21.5,54.3
143,措备,2009-10-18,16.5,21.3,42.8
